posX	posY	pressure	movementX	movementY	time
166.95257568359375	896.3634643554688	0.08235294371843338	-16	94	5548.499999917112
168.30990600585938	977.8632202148438	0.08235294371843338	1	60	5564.599999925122
181.88330078125	1048.4964599609375	0.08235294371843338	10	52	5581.2999999616295
202.24337768554688	1109.6212158203125	0.08235294371843338	15	45	5597.999999998137
233.46212768554688	1159.87939453125	0.08235294371843338	23	37	5614.899999927729
271.46759033203125	1199.27099609375	0.08235294371843338	28	29	5631.49999990128
313.5450439453125	1229.1541748046875	0.08235294371843338	31	22	5647.999999928288
358.3371887207031	1252.2457275390625	0.08235294371843338	33	17	5664.699999964796
403.12939453125	1265.8291015625	0.08235294371843338	33	10	5681.599999894388
446.5642395019531	1271.262451171875	0.08235294371843338	32	4	5698.199999984354
484.5696716308594	1271.262451171875	0.08235294371843338	28	0	5714.899999904446
522.5751342773438	1264.470703125	0.08235294371843338	28	-5	5731.700000003912
557.8659057617188	1248.1708984375	0.08235294371843338	26	-12	5748.299999977462
590.4420166015625	1215.5709228515625	0.08235294371843338	24	-24	5765.199999907054
623.0181884765625	1163.9544677734375	0.08235294371843338	24	-38	5781.79999999702
661.0235595703125	1074.3046875	0.08235294371843338	28	-66	5797.900000005029
678.6689453125	1010.463134765625	0.08235294371843338	13	-47	5814.49999997858
685.4556274414062	942.5466918945312	0.08235294371843338	5	-50	5831.199999898672
684.098388671875	869.1969604492188	0.08235294371843338	-1	-54	5847.89999993518
671.8822631835938	794.4887084960938	0.08235294371843338	-9	-55	5864.599999971688
643.3782348632812	719.7805786132812	0.08235294371843338	-21	-55	5881.399999954738
605.372802734375	650.505859375	0.08235294371843338	-28	-51	5898.599999956787
556.5086059570312	589.3809814453125	0.08235294371843338	-36	-45	5914.599999901839
509.001708984375	540.4810791015625	0.08235294371843338	-35	-36	5931.199999991804
461.4949035644531	513.3145141601562	0.08235294371843338	-35	-20	5947.999999974854
409.9161071777344	502.4479064941406	0.08235294371843338	-38	-8	5964.599999948405
359.6945495605469	501.089599609375	0.08235294371843338	-37	-1	5981.299999984913
313.5450439453125	509.2395935058594	0.08235294371843338	-34	6	5998.199999914505
263.32354736328125	536.4061889648438	0.08235294371843338	-37	20	6015.999999945052
214.45941162109375	578.514404296875	0.08235294371843338	-36	31	6031.59999998752
146.59249877929688	664.089111328125	0.08235294371843338	-50	63	6047.999999951571
